business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style
Nablus Coding Kids,education_center,957,2025-09-06,21,Saturday,9,carousel,استنونا بدورة جديدة سوايب وشوفوا التفاصيل. زورونا بفرعنا في Jenin ادعم المحلي,77,0,0,43,1,656,Arabic,True,False,0.0,True,False,True,False
Qalqilya Home Store,store,53548,2025-10-31,19,Friday,10,video,وصلت تشكيلة جديدة فيديو جديد. ابعتولنا DM وخليها علينا 🎉 #Palestine #الكترونيات #جيم,84,3,1,18762,1054,191092,Arabic,True,False,0.0,False,False,False,False
Qahwa Al-Quds,cafe,2791,2025-02-09,22,Sunday,2,reel,أجواء ولا أروع شوفوا الـ reel. احنا جاهزين sale اليوم 5% off اليوم! عروض رمضان #قهوة #الكترونيات,96,2,0,1517,124,8115,Mixed,False,True,5.0,False,True,False,True
TechSouq Ramallah,electronics_store,55284,2025-07-02,13,Wednesday,7,carousel,وصلت أجهزة جديدة Swipe وشوفوا الباقي. خصم special 5% off اليوم! موجودين في Qalqilya today. زورونا وخلينا نجهزلك طلبك.,117,0,0,5150,851,33125,Mixed,True,True,5.0,True,False,False,True
TechSouq Ramallah,electronics_store,51736,2025-12-22,20,Monday,12,image,Latest gadgets in store Photo drop. limited offer: 5% off. ☕ 🍰 📍 ✅,66,0,4,4307,161,48716,English,False,True,5.0,False,False,False,False
Jericho Date Bakery,bakery,2793,2025-04-11,22,Friday,4,carousel,طازة من الفرن سوايب وشوفوا التفاصيل. يا جماعة لفترة محدودة 15% خصم لفترة محدودة زورونا بفرعنا في Jericho زورونا وخليها علينا #قهوة #تسوق,136,2,0,388,67,3361,Arabic,True,True,15.0,True,False,False,True
Gaza Seaside Kitchen,restaurant,4565,2025-07-15,3,Tuesday,7,video,اليوم عنا أكل طيب فيديو جديد. احنا جاهزين زورونا بفرعنا في Bethlehem ✨ 🔥,72,0,2,205,18,4105,Arabic,True,False,0.0,True,False,False,True
Nablus Mobile Center,electronics_store,40577,2025-01-06,19,Monday,1,image,وصلت أجهزة جديدة صورة جديدة. احنا جاهزين زورونا بفرعنا في Jericho صنع محلي زورونا وخليها علينا #Palestine #عيادة #مطاعم #صيدلية,127,4,0,2235,208,22934,Arabic,True,False,0.0,True,False,True,True
Jericho Date Bakery,bakery,2852,2025-02-22,14,Saturday,2,reel,طازة من الفرن شوفوا الـ reel. أهلا بالناس الحلوة خصم special 20% off اليوم! ✅ 🥙 #Palestine,90,1,2,984,59,9391,Mixed,False,True,20.0,False,False,False,True
Jericho Date Bakery,bakery,2865,2025-02-28,14,Friday,2,carousel,طازة من الفرن Swipe وشوفوا الباقي. احنا جاهزين موجودين في Jericho today. اطلب الآن وخلينا نجهزلك طلبك.,102,0,0,77,5,945,Mixed,True,False,0.0,True,False,False,True
Qahwa Al-Quds,cafe,2746,2025-10-20,12,Monday,10,carousel,أجواء ولا أروع Swipe وشوفوا الباقي. موجودين في Jenin today. منتج فلسطيني ابعتولنا DM وخلينا نجهزلك طلبك. #قهوة #عروض,116,2,0,197,32,2543,Mixed,True,False,0.0,True,False,True,False
Al Hayat Pharmacy,pharmacy,6414,2025-06-26,14,Thursday,6,image,صحتك بتهمنا صورة جديدة. احنا جاهزين زورونا وخلينا نجهزلك طلبك.,62,0,0,143,13,3574,Mixed,True,False,0.0,False,False,False,True
TechSouq Ramallah,electronics_store,54483,2025-06-05,22,Thursday,6,image,وصلت أجهزة جديدة صورة جديدة. زورونا بفرعنا في Qalqilya زورونا وخليها علينا #قهوة,80,1,0,9619,716,68427,Arabic,True,False,0.0,True,False,False,False
Qalqilya Home Store,store,52601,2025-04-25,12,Friday,4,image,New arrivals just landed Photo drop. ✅ 📚 🛍️ #عروض #Palestine #الكترونيات,72,3,3,3303,196,19230,English,False,False,0.0,False,False,False,False
Olive Tree Learning,education_center,8927,2025-06-04,1,Wednesday,6,reel,استنونا بدورة جديدة شوفوا الـ reel. اطلب الآن وخلينا نجهزلك طلبك. 🧴 ✅ 🍰,71,0,3,1779,120,20511,Mixed,True,False,0.0,False,False,False,True
Nablus Skin Center,clinic,13097,2025-06-29,14,Sunday,6,reel,صحتكم أولويتنا شوفوا الريل. يا جماعة زورونا بفرعنا في Nablus 🛍️ 🍰 ✅ 🧴 #مخبز #جيم #عيادة,87,3,4,792,99,7442,Arabic,True,False,0.0,True,False,False,True
Tulkarm Streetwear,store,33492,2025-01-21,21,Tuesday,1,carousel,وصلت تشكيلة جديدة سوايب وشوفوا التفاصيل. شو رأيكم؟ زورونا بفرعنا في Jenin ✨ 🩺 🥙 🔥 #Palestine #عروض #جيم #SupportLocal,117,4,4,2569,291,39982,Arabic,True,False,0.0,True,False,False,True
Al Balad Grill,restaurant,7649,2025-07-25,15,Friday,7,carousel,اليوم عنا أكل طيب Swipe وشوفوا الباقي. يا جماعة موجودين في Ramallah today. 🎉 💪 #Ramallah #مطاعم,95,2,2,388,36,2477,Mixed,False,False,0.0,True,False,False,True
Gaza Power House,gym,5652,2025-06-24,23,Tuesday,6,image,جاهزين للتمرين صورة جديدة. شو رأيكم؟ #جيم #تسوق #مطاعم,54,3,0,216,21,2784,Arabic,False,False,0.0,False,False,False,True
Hebron Table,restaurant,4686,2025-10-30,13,Thursday,10,video,اليوم عنا أكل طيب فيديو جديد. الكمية محدودة 10% خصم لفترة محدودة زورونا بفرعنا في Nablus ☕ 🧴 📚 🍰 #قهوة #صيدلية,110,2,4,1908,138,14268,Arabic,True,True,10.0,True,False,False,False
Gaza Family Pharmacy,pharmacy,12344,2025-10-05,12,Sunday,10,reel,صحتك بتهمنا شوفوا الريل. يا جماعة خصم 30% خصم لفترة محدودة زورونا بفرعنا في Nablus اطلب الآن وخليها علينا ✅ ✨ 🥙 🍰 #عروض #SupportLocal #عيادة,140,3,4,2085,96,23445,Arabic,True,True,30.0,True,False,False,True
Qalqilya Home Store,store,53868,2025-09-04,14,Thursday,9,reel,وصلت تشكيلة جديدة شوفوا الـ reel. شو رأيكم؟ limited offer لفترة محدودة 20% off اليوم! DM us وخلينا نجهزلك طلبك. 🛍️ 📍 #قهوة #صيدلية,130,2,2,17490,3021,154560,Mixed,True,True,20.0,False,False,False,True
Ramallah Roastery,cafe,6636,2025-02-07,16,Friday,2,reel,أجواء ولا أروع شوفوا الريل. اطلب الآن وخليها علينا ✅ 😍 #قهوة,60,1,2,1509,120,29166,Arabic,True,False,0.0,False,False,False,False
Nablus Sweet Oven,bakery,1729,2025-08-16,4,Saturday,8,image,طازة من الفرن صورة جديدة. 💪 ✅ #عروض #صيدلية,43,2,2,193,20,1201,Mixed,False,False,0.0,False,False,False,True
Al Amal Dental,clinic,4613,2025-11-27,13,Thursday,11,reel,صحتكم أولويتنا شوفوا الـ reel. احنا جاهزين موجودين في Rafah today. 📚 🍰 🍕 ☕,74,0,4,839,90,9307,Mixed,False,False,0.0,True,False,False,True
Saj & Manakish House,bakery,9670,2025-11-25,21,Tuesday,11,image,طازة من الفرن صورة جديدة. احنا جاهزين زورونا بفرعنا في Qalqilya عروض رمضان من قلب فلسطين راسلونا وخليها علينا ✨ 💪 #Palestine #عيادة,131,2,2,1855,59,15285,Arabic,True,False,0.0,True,True,True,True
Al Karmel Boutique,store,9176,2025-08-27,15,Wednesday,8,image,New arrivals just landed Photo drop. sale: 50% off. Available now in Bethlehem. صنع محلي DM us. #عروض,101,1,0,1432,254,10743,English,True,True,50.0,True,False,True,False
Strong Roots Gym,gym,709,2025-08-01,12,Friday,8,video,جاهزين للتمرين فيديو جديد. 🍰 #عيادة,35,1,1,185,5,1259,Arabic,False,False,0.0,False,False,False,False
Canaan Threads,store,15446,2025-08-21,14,Thursday,8,reel,وصلت تشكيلة جديدة شوفوا الـ reel. موجودين في Hebron today. DM us وخلينا نجهزلك طلبك. ✅ ✨ 🍰 📚 #SupportLocal,106,1,4,3764,220,57470,Mixed,True,False,0.0,True,False,False,False
Al Hayat Pharmacy,pharmacy,6493,2025-07-24,13,Thursday,7,reel,صحتك بتهمنا شوفوا الريل. يا جماعة,33,0,0,164,17,3479,Arabic,False,False,0.0,False,False,False,True
Al Hayat Pharmacy,pharmacy,6451,2025-01-26,20,Sunday,1,image,صحتك بتهمنا صورة جديدة. احنا جاهزين زورونا بفرعنا في Gaza #Palestine #عروض,74,2,0,152,20,2353,Arabic,True,False,0.0,True,False,False,True
Hebron Study Hub,education_center,26590,2025-01-28,13,Tuesday,1,carousel,Learn with confidence Swipe to see more. sale: 5% off. Available now in Tulkarm. DM us. #Palestine #SupportLocal,112,2,0,4924,422,30449,English,True,True,5.0,True,False,False,False
Al Hayat Pharmacy,pharmacy,6499,2025-11-09,13,Sunday,11,video,Your health matters New video up. #عيادة #عروض,46,2,0,1086,63,11951,English,False,False,0.0,False,False,False,False
Hebron Study Hub,education_center,25506,2025-02-08,6,Saturday,2,reel,استنونا بدورة جديدة شوفوا الـ reel. ✅ 🎉 🥙 #Palestine #تسوق,58,2,3,4978,485,74600,Mixed,False,False,0.0,False,False,False,False
Al Hayat Pharmacy,pharmacy,6402,2025-08-05,19,Tuesday,8,image,Your health matters Photo drop. limited offer: 5% off. Available now in Gaza. Message us. 🥙 😍 🛍️ ☕ #SupportLocal #مخبز,118,2,4,189,31,3188,English,True,True,5.0,True,False,False,False
Qalqilya Home Store,store,52052,2025-07-24,22,Thursday,7,carousel,وصلت تشكيلة جديدة سوايب وشوفوا التفاصيل. أهلا بالناس الحلوة الكمية محدودة 50% خصم لفترة محدودة زورونا بفرعنا في Tulkarm احجز الآن وخليها علينا 🍰 🩺 #عيادة #تسوق,159,2,2,8932,491,68843,Arabic,True,True,50.0,True,False,False,True
Shifa Family Clinic,clinic,1364,2025-08-25,14,Monday,8,carousel,صحتكم أولويتنا سوايب وشوفوا التفاصيل. احنا جاهزين اطلب الآن وخليها علينا,72,0,0,42,4,526,Arabic,True,False,0.0,False,False,False,True
Ramallah Roastery,cafe,6554,2025-09-28,3,Sunday,9,carousel,أجواء ولا أروع سوايب وشوفوا التفاصيل. زورونا بفرعنا في Tulkarm #قهوة #SupportLocal #صيدلية,90,3,0,279,13,3947,Arabic,True,False,0.0,True,False,False,False
Nablus Skin Center,clinic,12528,2025-06-14,22,Saturday,6,image,صحتكم أولويتنا صورة جديدة. زورونا بفرعنا في Nablus زورونا وخليها علينا #مخبز #قهوة,82,2,0,95,3,3526,Arabic,True,False,0.0,True,False,False,True
Nablus Coffee Corner,cafe,3013,2025-06-07,13,Saturday,6,reel,أجواء ولا أروع شوفوا الريل. احنا جاهزين عرض خاص 25% خصم لفترة محدودة ابعتولنا DM وخليها علينا 🥙 🛍️ 🔥 #عروض #جيم,111,2,3,1042,55,6273,Arabic,True,True,25.0,False,False,False,True
Gaza Glow Salon,beauty_salon,1171,2025-01-23,13,Thursday,1,carousel,دلعي حالك سوايب وشوفوا التفاصيل. شو رأيكم؟ #Palestine #قهوة,59,2,0,42,1,685,Arabic,False,False,0.0,False,False,False,True
Qalqilya Home Store,store,52510,2025-06-15,19,Sunday,6,carousel,وصلت تشكيلة جديدة Swipe وشوفوا الباقي. موجودين في Tulkarm today. عيد مبارك زورونا وخلينا نجهزلك طلبك. #عروض #SupportLocal,121,2,0,4581,159,28534,Mixed,True,False,0.0,True,True,False,False
Saj & Manakish House,bakery,9633,2025-03-04,21,Tuesday,3,video,طازة من الفرن فيديو جديد. شو رأيكم؟ رمضان كريم زورونا وخلينا نجهزلك طلبك. #مطاعم #جيم #عيادة,92,3,0,1543,75,21066,Mixed,True,False,0.0,False,True,False,True
Qahwa Al-Quds,cafe,2693,2025-10-15,14,Wednesday,10,reel,أجواء ولا أروع شوفوا الريل. أهلا بالناس الحلوة زورونا بفرعنا في Jenin ابعتولنا DM وخليها علينا,94,0,0,674,19,10551,Arabic,True,False,0.0,True,False,False,True
Ramallah English Corner,education_center,2579,2025-07-01,12,Tuesday,7,carousel,استنونا بدورة جديدة سوايب وشوفوا التفاصيل. أهلا بالناس الحلوة اطلب الآن وخليها علينا #Bethlehem #تسوق #الكترونيات #صيدلية,121,4,0,325,40,2221,Arabic,True,False,0.0,True,False,False,True
Qalqilya Home Store,store,53062,2025-06-03,20,Tuesday,6,image,وصلت تشكيلة جديدة صورة جديدة. limited offer لفترة محدودة 15% off اليوم! اطلب الآن وخلينا نجهزلك طلبك. 🥙 💪 🍕 🛍️,110,0,4,1042,101,13102,Mixed,True,True,15.0,False,False,False,False
Gaza Family Pharmacy,pharmacy,12497,2025-11-22,0,Saturday,11,reel,صحتك بتهمنا شوفوا الريل. الكمية محدودة 25% خصم لفترة محدودة راسلونا وخليها علينا #Nablus #عروض #تعليم,101,3,0,740,31,21862,Arabic,True,True,25.0,True,False,False,False
Nablus Bites,restaurant,12947,2025-01-19,21,Sunday,1,image,اليوم عنا أكل طيب صورة جديدة. يا جماعة زورونا بفرعنا في Hebron احجز الآن وخليها علينا #مطاعم #الكترونيات,104,2,0,1389,212,8701,Arabic,True,False,0.0,True,False,False,True
Canaan Threads,store,15524,2025-12-22,21,Monday,12,carousel,وصلت تشكيلة جديدة Swipe وشوفوا الباقي. موجودين في Hebron today. Order now وخلينا نجهزلك طلبك. #Hebron #تسوق #عيادة,114,3,0,1804,236,21830,Mixed,True,False,0.0,True,False,False,False
Jericho Physio Hub,clinic,21036,2025-11-15,14,Saturday,11,image,صحتكم أولويتنا صورة جديدة. منتج فلسطيني اطلب الآن وخليها علينا #Palestine #عيادة,80,2,0,627,38,7152,Arabic,True,False,0.0,False,False,True,False
Ramallah English Corner,education_center,2494,2025-10-13,12,Monday,10,reel,Learn with confidence Watch the reel. Available now in Bethlehem. Order now. ✅ 🍰 #جيم #قهوة,91,2,2,480,47,3321,English,True,False,0.0,True,False,False,False
Al Karmel Boutique,store,9250,2025-11-06,18,Thursday,11,carousel,وصلت تشكيلة جديدة Swipe وشوفوا الباقي. شو رأيكم؟ موجودين في Bethlehem today. صنع محلي 📚 🍕 🩺 #SupportLocal #صيدلية,113,2,3,496,26,3973,Mixed,False,False,0.0,True,False,True,True
Jericho Date Bakery,bakery,2734,2025-07-12,3,Saturday,7,carousel,طازة من الفرن Swipe وشوفوا الباقي. أهلا بالناس الحلوة #SupportLocal #قهوة #تعليم,80,3,0,606,76,3550,Mixed,False,False,0.0,False,False,False,True
Ramallah Roastery,cafe,6547,2025-03-13,18,Thursday,3,image,أجواء ولا أروع صورة جديدة. احنا جاهزين لفترة محدودة 40% خصم لفترة محدودة زورونا بفرعنا في Tulkarm #عيادة,104,1,0,346,49,5825,Arabic,True,True,40.0,True,False,False,True
Jericho Date Bakery,bakery,2914,2025-06-25,22,Wednesday,6,image,طازة من الفرن صورة جديدة. sale اليوم 40% off اليوم! 📚 🍕 🧴 🩺 #عروض #جيم,70,2,4,343,47,3496,Mixed,False,True,40.0,False,False,False,True
Canaan Threads,store,14875,2025-04-24,18,Thursday,4,image,وصلت تشكيلة جديدة صورة جديدة. الكمية محدودة 5% خصم لفترة محدودة عروض رمضان راسلونا وخليها علينا #Palestine #صيدلية #SupportLocal,128,3,0,1466,87,15198,Arabic,True,True,5.0,False,True,False,False
Nablus Bites,restaurant,12129,2025-01-04,18,Saturday,1,image,اليوم عنا أكل طيب صورة جديدة. أهلا بالناس الحلوة راسلونا وخليها علينا 😍 #مطاعم #تعليم #تسوق #قهوة,97,4,1,643,53,3847,Arabic,True,False,0.0,False,False,False,True
Hebron Study Hub,education_center,25376,2025-02-23,12,Sunday,2,image,استنونا بدورة جديدة صورة جديدة. يا جماعة زورونا بفرعنا في Tulkarm 🎉 📍 #تعليم,76,1,2,1806,71,19421,Arabic,True,False,0.0,True,False,False,True
Al Amal Dental,clinic,4662,2025-08-07,4,Thursday,8,video,صحتكم أولويتنا فيديو جديد. احنا جاهزين limited offer لفترة محدودة 30% off اليوم! موجودين في Rafah today. صنع محلي اطلب الآن وخلينا نجهزلك طلبك. ✅ 🍰 #عيادة #عروض #تعليم,167,3,2,295,23,4055,Mixed,True,True,30.0,True,False,True,True
